Concurso,Data Sorteio,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Bola7,Bola8,Bola9,Bola10,Bola11,Bola12,Bola13,Bola14,Bola15,Arrecadacao_Total,Ganhadores_15_Números,Cidade,UF,Ganhadores_14_Números,Ganhadores_13_Números,Ganhadores_12_Números,Ganhadores_11_Números,Valor_Rateio_15_Números,Valor_Rateio_14_Números,Valor_Rateio_13_Números,Valor_Rateio_12_Números,Valor_Rateio_11_Números,Acumulado_15_Números,Estimativa_Premio,Valor_Acumulado_Especial
307,20/03/2008,20,9,12,14,23,17,21,24,19,1,3,10,15,4,6,000,22,,SP,1413,32008,275894,1240760,120.36822,38376.0,1000,400,200,000,1.100.00000,000
308,24/03/2008,23,1,21,16,24,19,5,25,12,13,22,4,18,2,15,000,2,,MG,409,15693,236924,1225502,506.00532,1.06044,1000,400,200,000,1.200.00000,000
308,24/03/2008,23,1,21,16,24,19,5,25,12,13,22,4,18,2,15,000,2,,SP,409,15693,236924,1225502,506.00532,1.06044,1000,400,200,000,1.200.00000,000
309,27/03/2008,3,13,22,10,16,21,1,9,14,20,4,8,17,24,2,000,2,,MG,404,12892,173688,990478,694.57696,1.47364,1000,400,200,000,1.200.00000,000
309,27/03/2008,3,13,22,10,16,21,1,9,14,20,4,8,17,24,2,000,2,,SP,404,12892,173688,990478,694.57696,1.47364,1000,400,200,000,1.200.00000,000
310,31/03/2008,11,14,21,10,3,24,18,19,9,15,23,16,5,2,17,000,1,,SP,425,15440,201420,1160428,1.396.69491,1.4084299999999998,1000,400,200,000,1.100.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,GO,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,GO,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,MG,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,MS,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,RJ,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,SP,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,SP,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,SP,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
311,03/04/2008,23,5,24,12,17,10,25,2,14,16,20,19,15,7,4,000,9,,SP,651,23806,225341,1142240,133.57209,79141.0,1000,400,200,000,1.200.00000,000
312,07/04/2008,22,8,9,18,2,17,10,19,1,16,25,11,13,12,6,000,1,,ES,386,16143,211127,1238109,1.458.51289,1.61937,1000,400,200,000,1.200.00000,000
313,10/04/2008,7,6,14,23,17,12,15,19,10,16,9,25,2,3,18,000,3,,ES,456,18119,231723,1255491,381.99394,1.07705,1000,400,200,000,1.200.00000,000
313,10/04/2008,7,6,14,23,17,12,15,19,10,16,9,25,2,3,18,000,3,,PR,456,18119,231723,1255491,381.99394,1.07705,1000,400,200,000,1.200.00000,000
313,10/04/2008,7,6,14,23,17,12,15,19,10,16,9,25,2,3,18,000,3,,SP,456,18119,231723,1255491,381.99394,1.07705,1000,400,200,000,1.200.00000,000
314,14/04/2008,21,5,11,1,8,19,2,22,9,20,6,12,14,13,15,000,1,,SP,468,17436,212788,1261900,1.364.36667,1.24942,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,MS,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,PE,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,RJ,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,RJ,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,SP,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,SP,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,SP,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,SP,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,SP,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
315,17/04/2008,16,13,11,23,5,6,21,17,8,2,24,3,20,14,19,000,10,,SP,1080,21712,211835,1071147,125.44539,49780.0,1000,400,200,000,1.200.00000,000
316,22/04/2008,8,19,6,14,4,3,24,23,1,13,12,15,10,18,7,000,1,,SP,434,16372,199719,1101192,847.06095,83647.0,1000,400,200,000,1.100.00000,000
317,24/04/2008,21,5,8,4,11,1,22,2,25,14,18,16,9,24,19,000,3,,GO,461,16254,179587,952067,367.45006,1.0248,1000,400,200,000,1.100.00000,000
317,24/04/2008,21,5,8,4,11,1,22,2,25,14,18,16,9,24,19,000,3,,SP,461,16254,179587,952067,367.45006,1.0248,1000,400,200,000,1.100.00000,000
317,24/04/2008,21,5,8,4,11,1,22,2,25,14,18,16,9,24,19,000,3,,SP,461,16254,179587,952067,367.45006,1.0248,1000,400,200,000,1.100.00000,000
318,28/04/2008,11,21,12,14,6,4,16,15,13,25,5,3,18,23,9,000,4,,BA,429,18173,221406,1258488,290.53052,1.16096,1000,400,200,000,1.200.00000,000
318,28/04/2008,11,21,12,14,6,4,16,15,13,25,5,3,18,23,9,000,4,,GO,429,18173,221406,1258488,290.53052,1.16096,1000,400,200,000,1.200.00000,000
318,28/04/2008,11,21,12,14,6,4,16,15,13,25,5,3,18,23,9,000,4,,SE,429,18173,221406,1258488,290.53052,1.16096,1000,400,200,000,1.200.00000,000
318,28/04/2008,11,21,12,14,6,4,16,15,13,25,5,3,18,23,9,000,4,,SP,429,18173,221406,1258488,290.53052,1.16096,1000,400,200,000,1.200.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,MG,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,MG,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,MG,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,MG,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,MS,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,SP,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
319,02/05/2008,14,24,6,9,4,8,3,16,23,1,19,10,20,12,17,000,7,,SP,751,27120,187666,917589,129.22531,51621.0,1000,400,200,000,1.100.00000,000
320,05/05/2008,19,15,12,17,11,18,1,25,3,22,9,21,14,6,23,000,3,,MG,493,17434,234131,1229263,316.95856,82661.0,1000,400,200,000,1.200.00000,000
320,05/05/2008,19,15,12,17,11,18,1,25,3,22,9,21,14,6,23,000,3,,RJ,493,17434,234131,1229263,316.95856,82661.0,1000,400,200,000,1.200.00000,000
320,05/05/2008,19,15,12,17,11,18,1,25,3,22,9,21,14,6,23,000,3,,SP,493,17434,234131,1229263,316.95856,82661.0,1000,400,200,000,1.200.00000,000
321,08/05/2008,17,20,12,25,9,24,14,3,10,2,4,13,11,16,18,000,1,,SP,363,15732,193924,1100213,1.308.15215,1.54446,1000,400,200,000,1.200.00000,000
322,12/05/2008,1,12,13,2,16,23,3,7,5,20,17,18,15,24,21,000,2,,GO,509,22083,228275,1286179,606.82796,1.02189,1000,400,200,000,1.200.00000,000
322,12/05/2008,1,12,13,2,16,23,3,7,5,20,17,18,15,24,21,000,2,,PR,509,22083,228275,1286179,606.82796,1.02189,1000,400,200,000,1.200.00000,000
323,15/05/2008,4,17,2,21,14,1,3,20,6,7,10,25,23,9,19,000,1,,BA,362,15703,205418,1101654,1.207.12036,1.42911,1000,400,200,000,1.200.00000,000
324,19/05/2008,21,10,2,23,8,1,24,16,6,4,7,12,9,3,20,000,4,,MG,290,11630,189382,1109531,377.04037,2.22881,1000,400,200,000,1.200.00000,000
324,19/05/2008,21,10,2,23,8,1,24,16,6,4,7,12,9,3,20,000,4,,PR,290,11630,189382,1109531,377.04037,2.22881,1000,400,200,000,1.200.00000,000
324,19/05/2008,21,10,2,23,8,1,24,16,6,4,7,12,9,3,20,000,4,,SP,290,11630,189382,1109531,377.04037,2.22881,1000,400,200,000,1.200.00000,000
324,19/05/2008,21,10,2,23,8,1,24,16,6,4,7,12,9,3,20,000,4,,SP,290,11630,189382,1109531,377.04037,2.22881,1000,400,200,000,1.200.00000,000
325,23/05/2008,25,10,22,20,23,5,4,6,2,14,24,19,7,15,1,000,0, , ,256,10643,149581,880526,000,2.04178,1000,400,200,1.219.62039,2.500.00000,000
326,26/05/2008,25,7,24,6,15,13,12,10,1,18,8,11,4,17,2,000,3,,DF,502,18802,238352,1338497,845.94274,1.12539,1000,400,200,000,1.100.00000,000
326,26/05/2008,25,7,24,6,15,13,12,10,1,18,8,11,4,17,2,000,3,,GO,502,18802,238352,1338497,845.94274,1.12539,1000,400,200,000,1.100.00000,000
326,26/05/2008,25,7,24,6,15,13,12,10,1,18,8,11,4,17,2,000,3,,SP,502,18802,238352,1338497,845.94274,1.12539,1000,400,200,000,1.100.00000,000
327,29/05/2008,19,8,4,14,3,16,1,15,13,12,17,21,23,2,18,000,4,,MG,418,16121,223081,1259895,241.25581,98943.0,1000,400,200,000,1.200.00000,000
327,29/05/2008,19,8,4,14,3,16,1,15,13,12,17,21,23,2,18,000,4,,MG,418,16121,223081,1259895,241.25581,98943.0,1000,400,200,000,1.200.00000,000
327,29/05/2008,19,8,4,14,3,16,1,15,13,12,17,21,23,2,18,000,4,,PE,418,16121,223081,1259895,241.25581,98943.0,1000,400,200,000,1.200.00000,000
327,29/05/2008,19,8,4,14,3,16,1,15,13,12,17,21,23,2,18,000,4,,PR,418,16121,223081,1259895,241.25581,98943.0,1000,400,200,000,1.200.00000,000
328,02/06/2008,13,2,25,23,19,11,12,22,18,24,4,5,3,15,21,000,2,,PR,658,45227,246938,1427296,557.71209,72651.0,1000,400,200,000,1.200.00000,000
328,02/06/2008,13,2,25,23,19,11,12,22,18,24,4,5,3,15,21,000,2,,SC,658,45227,246938,1427296,557.71209,72651.0,1000,400,200,000,1.200.00000,000
329,05/06/2008,18,21,8,20,24,9,1,14,4,23,25,3,17,2,13,000,5,,DF,606,21890,268768,1374725,214.44072,75828.0,1000,400,200,000,1.100.00000,000
329,05/06/2008,18,21,8,20,24,9,1,14,4,23,25,3,17,2,13,000,5,,ES,606,21890,268768,1374725,214.44072,75828.0,1000,400,200,000,1.100.00000,000
329,05/06/2008,18,21,8,20,24,9,1,14,4,23,25,3,17,2,13,000,5,,GO,606,21890,268768,1374725,214.44072,75828.0,1000,400,200,000,1.100.00000,000
329,05/06/2008,18,21,8,20,24,9,1,14,4,23,25,3,17,2,13,000,5,,PA,606,21890,268768,1374725,214.44072,75828.0,1000,400,200,000,1.100.00000,000
329,05/06/2008,18,21,8,20,24,9,1,14,4,23,25,3,17,2,13,000,5,,SP,606,21890,268768,1374725,214.44072,75828.0,1000,400,200,000,1.100.00000,000
330,09/06/2008,15,19,24,25,2,12,14,5,9,22,23,1,18,17,6,000,5,,ES,738,31136,296602,1469456,232.34613,67464.0,1000,400,200,000,1.300.00000,000
330,09/06/2008,15,19,24,25,2,12,14,5,9,22,23,1,18,17,6,000,5,,MA,738,31136,296602,1469456,232.34613,67464.0,1000,400,200,000,1.300.00000,000
330,09/06/2008,15,19,24,25,2,12,14,5,9,22,23,1,18,17,6,000,5,,MG,738,31136,296602,1469456,232.34613,67464.0,1000,400,200,000,1.300.00000,000
330,09/06/2008,15,19,24,25,2,12,14,5,9,22,23,1,18,17,6,000,5,,PA,738,31136,296602,1469456,232.34613,67464.0,1000,400,200,000,1.300.00000,000
330,09/06/2008,15,19,24,25,2,12,14,5,9,22,23,1,18,17,6,000,5,,SP,738,31136,296602,1469456,232.34613,67464.0,1000,400,200,000,1.300.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,MG,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,MG,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,MG,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,PA,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,PI,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,PR,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
331,12/06/2008,16,15,13,19,5,23,3,18,1,7,6,22,21,25,12,000,7,,SP,1215,32125,300389,1421050,126.42654,31216.0,1000,400,200,000,1.200.00000,000
332,16/06/2008,3,2,11,21,20,12,6,5,19,7,23,24,14,10,25,000,4,,MG,511,17926,215746,1219635,392.55541,1.31694,1000,400,200,000,1.300.00000,000
332,16/06/2008,3,2,11,21,20,12,6,5,19,7,23,24,14,10,25,000,4,,MT,511,17926,215746,1219635,392.55541,1.31694,1000,400,200,000,1.300.00000,000
332,16/06/2008,3,2,11,21,20,12,6,5,19,7,23,24,14,10,25,000,4,,PE,511,17926,215746,1219635,392.55541,1.31694,1000,400,200,000,1.300.00000,000
332,16/06/2008,3,2,11,21,20,12,6,5,19,7,23,24,14,10,25,000,4,,RS,511,17926,215746,1219635,392.55541,1.31694,1000,400,200,000,1.300.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,DF,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,MG,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,MG,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,RJ,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
333,19/06/2008,16,2,13,25,9,14,1,6,21,15,5,23,18,12,11,000,13,,SP,847,29908,259841,1376784,69.14930,45485.0,1000,400,200,000,1.200.00000,000
334,23/06/2008,17,8,13,15,11,22,21,6,1,2,18,23,25,7,16,000,5,,AP,564,27218,227334,1327880,249.44701,94775.0,1000,400,200,000,1.100.00000,000
334,23/06/2008,17,8,13,15,11,22,21,6,1,2,18,23,25,7,16,000,5,,DF,564,27218,227334,1327880,249.44701,94775.0,1000,400,200,000,1.100.00000,000
334,23/06/2008,17,8,13,15,11,22,21,6,1,2,18,23,25,7,16,000,5,,GO,564,27218,227334,1327880,249.44701,94775.0,1000,400,200,000,1.100.00000,000
334,23/06/2008,17,8,13,15,11,22,21,6,1,2,18,23,25,7,16,000,5,,RS,564,27218,227334,1327880,249.44701,94775.0,1000,400,200,000,1.100.00000,000
334,23/06/2008,17,8,13,15,11,22,21,6,1,2,18,23,25,7,16,000,5,,SP,564,27218,227334,1327880,249.44701,94775.0,1000,400,200,000,1.100.00000,000
335,26/06/2008,16,14,21,9,6,17,8,3,20,19,1,12,11,7,4,000,3,,MS,365,13738,188747,1009236,469.50444,1.65383,1000,400,200,000,1.200.00000,000
335,26/06/2008,16,14,21,9,6,17,8,3,20,19,1,12,11,7,4,000,3,,PR,365,13738,188747,1009236,469.50444,1.65383,1000,400,200,000,1.200.00000,000
335,26/06/2008,16,14,21,9,6,17,8,3,20,19,1,12,11,7,4,000,3,,SP,365,13738,188747,1009236,469.50444,1.65383,1000,400,200,000,1.200.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,AL,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,PR,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,RJ,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,RR,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,SP,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,SP,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
336,30/06/2008,10,15,16,11,3,25,1,14,19,5,22,2,17,6,8,000,7,,SP,655,21173,230794,1182316,199.50551,91376.0,1000,400,200,000,1.100.00000,000
337,03/07/2008,3,11,7,8,23,4,19,16,9,5,1,18,22,10,12,000,3,,MT,448,16514,211919,1140661,433.92654,1.2453299999999998,1000,400,200,000,1.300.00000,000
337,03/07/2008,3,11,7,8,23,4,19,16,9,5,1,18,22,10,12,000,3,,RJ,448,16514,211919,1140661,433.92654,1.2453299999999998,1000,400,200,000,1.300.00000,000
337,03/07/2008,3,11,7,8,23,4,19,16,9,5,1,18,22,10,12,000,3,,RS,448,16514,211919,1140661,433.92654,1.2453299999999998,1000,400,200,000,1.300.00000,000
338,07/07/2008,16,4,7,19,9,3,5,21,20,15,25,17,6,14,12,000,2,,GO,487,18303,246771,1287428,721.25358,1.26944,1000,400,200,000,1.300.00000,000
338,07/07/2008,16,4,7,19,9,3,5,21,20,15,25,17,6,14,12,000,2,,RJ,487,18303,246771,1287428,721.25358,1.26944,1000,400,200,000,1.300.00000,000
339,10/07/2008,13,19,1,23,18,16,15,5,22,20,24,21,8,2,10,000,4,,BA,592,20706,240542,1259730,296.27806,85795.0,1000,400,200,000,1.300.00000,000
339,10/07/2008,13,19,1,23,18,16,15,5,22,20,24,21,8,2,10,000,4,,GO,592,20706,240542,1259730,296.27806,85795.0,1000,400,200,000,1.300.00000,000
339,10/07/2008,13,19,1,23,18,16,15,5,22,20,24,21,8,2,10,000,4,,RJ,592,20706,240542,1259730,296.27806,85795.0,1000,400,200,000,1.300.00000,000
339,10/07/2008,13,19,1,23,18,16,15,5,22,20,24,21,8,2,10,000,4,,SP,592,20706,240542,1259730,296.27806,85795.0,1000,400,200,000,1.300.00000,000
340,14/07/2008,14,4,19,2,8,21,20,25,11,10,6,9,5,22,3,000,1,,SP,327,12947,186327,1169660,1.687.29666,2.2114,1000,400,200,000,1.300.00000,000
341,17/07/2008,20,5,21,12,11,7,16,19,18,13,22,1,25,24,9,000,1,,PR,470,18651,218671,1192125,1.260.43981,1.14934,1000,400,200,000,1.300.00000,000
342,21/07/2008,8,3,11,25,23,12,21,15,1,4,20,13,16,19,22,000,3,,GO,526,22656,244613,1441615,385.05600,94120.0,1000,400,200,000,1.300.00000,000
342,21/07/2008,8,3,11,25,23,12,21,15,1,4,20,13,16,19,22,000,3,,MT,526,22656,244613,1441615,385.05600,94120.0,1000,400,200,000,1.300.00000,000
342,21/07/2008,8,3,11,25,23,12,21,15,1,4,20,13,16,19,22,000,3,,SP,526,22656,244613,1441615,385.05600,94120.0,1000,400,200,000,1.300.00000,000
343,24/07/2008,20,15,11,25,6,8,18,12,13,16,14,19,22,3,5,000,1,,RJ,377,16379,212523,1239600,1.130.78171,1.28547,1000,400,200,000,1.300.00000,000
344,28/07/2008,11,16,9,20,25,24,5,3,12,10,15,13,4,21,6,000,3,,DF,504,19170,205613,1218349,482.07839,1.22979,1000,400,200,000,1.300.00000,000
344,28/07/2008,11,16,9,20,25,24,5,3,12,10,15,13,4,21,6,000,3,,PR,504,19170,205613,1218349,482.07839,1.22979,1000,400,200,000,1.300.00000,000
344,28/07/2008,11,16,9,20,25,24,5,3,12,10,15,13,4,21,6,000,3,,RS,504,19170,205613,1218349,482.07839,1.22979,1000,400,200,000,1.300.00000,000
345,31/07/2008,23,25,9,24,20,2,12,16,19,14,15,7,18,11,21,000,2,,SP,487,17730,243678,1169691,623.88752,1.09807,1000,400,200,000,1.200.00000,000
345,31/07/2008,23,25,9,24,20,2,12,16,19,14,15,7,18,11,21,000,2,,SP,487,17730,243678,1169691,623.88752,1.09807,1000,400,200,000,1.200.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,AM,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,BA,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,MG,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,PB,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,RJ,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,SC,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,SP,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,SP,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
346,04/08/2008,14,10,23,5,12,6,8,17,24,18,15,2,1,21,3,000,9,,SP,1172,30597,286722,1426264,136.25748,44843.0,1000,400,200,000,1.300.00000,000
347,07/08/2008,15,24,19,3,18,14,25,12,20,9,10,11,5,8,7,000,1,,BA,472,17632,233556,1280973,1.352.92232,1.22844,1000,400,200,000,1.000.00000,000
348,11/08/2008,14,8,20,19,12,25,1,7,18,24,2,17,5,22,21,000,3,,SP,513,19748,237771,1287333,492.79303,1.23507,1000,400,200,000,1.300.00000,000
348,11/08/2008,14,8,20,19,12,25,1,7,18,24,2,17,5,22,21,000,3,,SP,513,19748,237771,1287333,492.79303,1.23507,1000,400,200,000,1.300.00000,000
348,11/08/2008,14,8,20,19,12,25,1,7,18,24,2,17,5,22,21,000,3,,SP,513,19748,237771,1287333,492.79303,1.23507,1000,400,200,000,1.300.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,AM,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,BA,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,BA,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,BA,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,BA,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,BA,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,CE,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,DF,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
349,14/08/2008,7,8,17,20,22,12,1,16,2,19,25,24,5,14,18,000,32,,DF,27396,28850,241867,1224170,36.96612,1851.0,1000,400,200,000,1.200.00000,000
